imdb_title_id,total_votes,weighted_average_vote,allgenders_18age_avg_vote,allgenders_30age_avg_vote,allgenders_45age_avg_vote,males_allages_avg_vote,females_allages_avg_vote,us_voters_votes,non_us_voters_votes
tt2073137,561,5,5.1,4.9,5.2,5,5.5,10,419
tt2073138,268,3.7,3.6,3.5,4,3.6,4,12,135
tt2073154,157,4.4,3.8,4.6,4.5,4.4,4.3,14,90
tt2073520,569,6.3,6.6,6.5,5.6,6.4,6,213,215
tt2073564,752,6.4,6.7,6.3,6.2,6.4,6.9,17,455
tt2073600,1509,8.2,7.8,8.2,7.8,7.7,8.5,180,547
tt2073661,624,4.7,4.9,4.5,4.9,4.6,5,177,214
tt2073672,170,6.5,8.9,8.7,3.2,5.5,8.9,150,9
tt2074334,226,6.7,6.5,6.8,6.6,6.8,6.4,24,125
tt2074387,267,5.7,6,5.1,6.1,5.6,6.4,13,92
tt2075108,3660,8.1,8.3,7.9,5,8.1,7.8,157,1503
tt2075121,302,6.7,6.7,6.4,7.1,6.7,6.8,43,179
tt2075172,553,5.4,5.1,5.6,5.3,5.4,5.6,3,330
tt2075223,397,6.8,7.1,6.8,6.3,6.6,7.4,13,257
tt2075232,234,6.7,6.7,7,6.2,6.8,6.9,14,156
tt2075234,200,6.4,6.3,6.5,6.2,6.4,6.4,8,155
tt2075241,135,5,5.2,5.1,3.4,4.8,5.3,17,70
tt2075263,292,6.4,6.4,6.2,6.3,6.3,6.2,5,183
tt2075280,177,3.3,3.5,3.2,3.3,3.2,3.5,50,77
tt2075292,119,4.8,5.8,4.8,3.7,4.7,4.7,10,86
tt2075310,155,4.6,4.4,4.6,4.8,4.6,5,27,93
tt2075318,1018,5.6,5.6,5.6,5.7,5.6,5.5,113,554
tt2075341,176,3.4,3.5,3.5,3,3.1,4.9,65,52
tt2076176,2533,6.9,7,6.8,6.9,6.9,6.9,72,1743
tt2076216,657,3.6,3.4,3.9,3.4,3.6,3.6,180,261
tt2076220,37749,7.1,7.5,6.9,6.5,7,7.1,4666,22586
tt2076223,480,3.4,3.5,3.5,3.1,3.4,3.4,179,133
tt2076251,1024,5.7,5.6,5.7,5.5,5.6,5.8,10,586
tt2076268,134,5.9,5.5,5.8,6.1,5.6,7,3,77
tt2076346,1133,5.4,5.7,5.3,5,5.5,4.9,462,301
tt2076372,1088,5,5.7,5.1,4.3,5.1,4.6,457,325
tt2076799,205,5.4,5.7,5.3,5.7,5.4,5.3,17,110
tt2076826,311,4.5,4.5,4.4,4.7,4.4,4.9,36,174
tt2076850,3890,6,5.8,6,6.3,6,6.2,414,2347
tt2076862,925,6,6.5,6,5.7,6,6,264,353
tt2076866,109,4.6,4.2,3.6,4.7,4.2,4,26,34
tt2076871,683,5.7,6.2,5.6,5.5,5.6,5.9,47,455
tt2076889,101,4.6,4.2,5,4.2,4.7,4.5,6,55
tt2076897,2931,6.6,6.8,6.5,6.4,6.5,6.7,357,1743
tt2076926,219,4.1,3.9,3.8,4.5,4,4.2,84,56
tt2077677,361,6.4,6.6,6.5,5.8,6.4,6.4,6,277
tt2077703,248,6.6,6.6,6.7,6.6,6.6,6.9,7,179
tt2077716,291,5.6,5.5,5.7,5.8,5.6,5.7,13,183
tt2077721,1495,7.1,7.2,7,7.1,7,7.2,180,898
tt2077772,251,4.6,4.6,4.4,5,4.5,5,32,165
tt2077833,19315,5.7,5.8,5.4,5.4,5.7,5.5,669,6391
tt2077851,11201,6.8,7.1,6.7,6.5,6.8,6.7,4414,4106
tt2077886,6157,8.8,9,8.7,8.6,8.6,9.1,1367,2247
tt2077908,1411,6.9,7.1,6.8,7.1,6.9,7.2,86,945
tt2078523,444,5.9,5.8,6,5.5,5.9,5.4,47,248
tt2078549,622,3.6,4,3.5,4,3.7,3.1,84,306
tt2078552,3693,6,6.1,5.9,6,6,6.2,533,2118
tt2078586,1947,7.3,7.5,7.3,6.5,7.2,7.5,73,1341
tt2078599,1602,7.4,7.5,7.4,7.2,7.4,7.3,251,838
tt2078613,271,2.9,2,3.2,2.8,3,2.6,88,116
tt2078626,107,4.9,4.8,5.2,4.5,4.9,4.2,7,70
tt2078644,1474,7.7,7.9,7.5,4.3,7.7,7,66,643
tt2078693,213,5.7,5.8,5.4,6.2,5.7,5.5,5,123
tt2078718,3942,5.3,5.4,5.2,5.4,5.2,5.6,679,1750
tt2078733,1232,5.9,5.8,5.9,6,5.7,6.3,26,752
tt2078763,705,8,8.3,7.7,3.8,8,7.2,37,334
tt2078768,1407,6.2,6.4,6.2,5.9,6.1,6.4,107,836
tt2079503,178,3.9,3.6,4.3,4.2,3.9,4.6,4,109
tt2079614,113,5.5,5.1,6,5,5.5,5.9,8,69
tt2080337,206,6.7,7.1,6.4,6.3,6.4,7.2,9,130
tt2080344,222,3.3,3.4,3.4,3.5,3.2,4.4,2,132
tt2080355,101,5.7,7.3,5.7,5.1,5.8,6.5,18,58
tt2080374,142167,7.2,7.4,7,6.9,7.2,6.9,17815,66641
tt2080418,496,4.1,3.9,4.1,4.7,4,4.4,43,216
tt2081167,726,6.6,6.7,6.4,6.7,6.3,7,249,182
tt2081178,428,3.2,3.1,3,3.6,3.2,3.4,205,76
tt2081190,123,7.1,8,7.3,2.2,7,6.2,6,65
tt2081194,3261,4.3,4.1,4.2,4.6,4.3,4.3,743,1492
tt2081251,142,5.9,6.4,6.1,5.6,6.1,5.4,1,103
tt2081259,827,5.8,5.8,5.2,5.4,5.6,5.9,30,408
tt2081266,263,5.8,5.9,5.6,5.9,5.8,5.6,11,185
tt2081274,761,5.1,5.3,5,5.1,5.1,5.3,116,398
tt2081311,354,5.6,5.8,5.4,5.7,5.5,6.1,40,228
tt2081314,120,3.4,3.2,3.7,3.3,3.3,3.5,49,18
tt2081343,152,3.5,3.5,3.4,3.5,3.4,3.3,53,55
tt2081359,142,7.1,7.8,7.3,3.2,7.1,6.9,4,68
tt2081367,601,4.3,4.3,3.8,5,4.1,4.4,165,187
tt2081374,699,4.2,4.5,4.1,4.4,4.3,4.2,154,289
tt2081435,343,6,6,6,6.2,6.1,6,17,237
tt2081437,7240,5.9,6.1,5.8,6,5.9,6,628,4694
tt2081438,1657,2.3,2.1,2.2,2.5,2.2,2.4,271,823
tt2081881,151,8.5,9,8.8,7.1,8.1,9,26,68
tt2082152,2515,4.5,4.3,4.4,4.6,4.5,4.3,426,1371
tt2082155,394,7,7.4,7,6.2,6.8,7.5,64,115
tt2082156,508,4.1,4.3,4.2,3.9,4,4.3,209,195
tt2082180,6966,7.8,8,7.6,7.4,7.7,8,534,3202
tt2082193,307,6.5,7.2,6.3,6.3,6.3,7.3,15,218
tt2082197,70485,8.1,8.3,7.9,7.1,8.1,8.2,3258,26578
tt2082221,5007,7.1,7.3,7.1,6.7,7.1,6.7,553,2863
tt2082262,3484,5.7,5.9,5.6,5.5,5.7,5.6,59,2362
tt2082276,147,4.8,2.9,4.9,4.5,4.5,4.5,59,44
tt2082280,173,6.3,6,6.4,6,6.2,6.2,7,121
tt2082346,106,5.2,5.2,5.1,5.5,5.2,5.2,16,72
tt2082409,541,3.1,2.9,2.9,3.7,3,4.5,21,253
tt2082410,521,5.2,5.7,5.1,4.9,5.1,5.9,13,387
tt2082415,3628,5.7,6.1,5.4,5.7,5.6,6.1,681,1711
tt2082417,147,4.7,5.2,4.8,4.5,4.7,4.4,6,119
tt2082436,142,6.4,6.9,4.7,1,6.2,10,4,35
tt2082496,998,7.2,7.4,7.2,7.2,7.1,7.5,166,504
tt2082513,856,7.5,7.8,7.1,2.7,7.5,6.9,24,369
tt2083135,776,6.2,6.2,6.1,6.1,6.1,6.2,42,463
tt2083144,264,5.6,6,5.4,4.4,5.6,5.9,10,170
tt2083231,4545,5.1,5.7,5,5,5.1,5.4,485,2229
tt2083294,1043,6.3,6.3,6.3,6.3,6.3,6.2,191,574
tt2083295,178,7,6.9,6.7,7.7,7,7.2,6,126
tt2083320,1564,6.5,6.6,6.5,6.1,6.5,6.7,71,965
tt2083332,288,6.3,6.2,6.1,6.6,6,6.8,114,67
tt2083354,110,6.9,7.6,6.9,1,6.9,5.3,7,57
tt2083355,14162,6.7,6.8,6.5,6.5,6.3,7.2,3643,4079
tt2083379,5639,5.6,5.7,5.5,5.7,5.6,5.8,906,2992
tt2083383,57082,6.8,6.9,6.8,6.9,6.8,7,12895,25402
tt2083931,112,6.3,6.5,6.5,5.7,6.2,6.9,15,72
tt2083995,221,7.2,7.3,7.5,5.9,7.1,7.3,25,136
tt2084007,500,5.9,6.1,5.8,5.2,5.6,6.4,14,355
tt2084093,809,5.4,5.1,5.1,4.8,5.1,5,130,329
tt2084098,1079,6.9,7,6.9,6.9,6.9,7.3,99,582
tt2084827,175,6,5.8,5.9,6.2,6,5.8,5,135
tt2084868,120,6.8,7.4,6.8,4.4,7,5.4,7,49
tt2084913,398,5.7,6,5.7,5.2,5.8,5.6,73,223
tt2084934,1386,4.9,4.7,4.9,5.1,4.9,5.3,186,815
tt2084957,624,6.2,5,7.3,4.7,5.6,7.8,458,100
tt2084970,635027,8,8.2,7.9,7.9,8,8.3,57660,269876
tt2084977,3767,7.1,7.1,7,7.3,7,7.4,827,1750
tt2084989,29127,6.7,7.1,6.6,6.1,6.7,6.5,6501,13856
tt2084997,154,5.2,5.3,5.3,4.6,5.2,5.6,10,104
tt2085002,2004,6.5,6.3,6.6,6.3,6.5,6.4,47,1411
tt2085746,187,7.2,7.7,7.8,3.9,7.2,6.3,14,112
tt2085752,1656,5.3,5.5,5.1,5.5,5.2,5.7,266,845
tt2085765,525,6.7,6.9,6.7,6.5,6.7,6.9,65,296
tt2085783,1289,8.2,8.5,8.1,4.8,8.2,7,66,531
tt2085795,1562,7.1,7.4,6.7,5.4,7.1,7.5,146,543
tt2085865,198,7.2,7.8,7.5,3.2,7.2,6.6,6,112
tt2085866,115,6,5.8,6.2,6.5,6,5.7,2,83
tt2085883,136,6.3,6.6,6.3,6.2,6.2,6.9,11,79
tt2085893,173,7.2,7.2,7.4,3.6,7.2,7.2,7,108
tt2085927,175,4.8,4.7,4.8,6.4,4.8,5.1,12,109
tt2085930,10345,5.9,6,5.9,5.7,5.9,5.2,1531,5834
tt2086799,436,5.5,5.9,5.4,5.5,5.5,5.7,27,288
tt2086806,135,2.9,6.2,2.4,2.3,2,5.1,102,6
tt2086830,1211,6.7,6.8,6.7,6.6,6.7,6.5,104,731
tt2086938,109,7.4,7.2,7.7,7.1,7.4,7.1,51,30
tt2087720,548,4.3,4.6,4.1,4.5,4.2,4.7,62,337
tt2087850,7508,5.3,5.2,5.3,5.3,5.3,5.2,297,4985
tt2087864,149,6.7,6.7,6.5,6.5,6.6,6.4,6,103
tt2087937,157,1.8,1.7,2,2.3,1.7,3.1,66,48
tt2087989,225,3.5,3.6,3.5,3.4,3.4,4,57,85
tt2088003,29260,5.4,5.5,5.3,5.5,5.4,5.7,2453,15798
tt2088012,934,7.1,7.3,7.4,6.9,7.2,7.5,125,470
tt2088748,159,5.3,5.1,5.4,5.4,5.4,5.2,13,131
tt2088832,601,4.9,4.8,4.5,5.3,4.8,5.3,210,162
tt2088840,132,6.2,6,6.3,6.2,6,6.1,6,54
tt2088847,952,6.6,6.7,6.5,7.2,6.6,6.3,43,394
tt2088869,2145,4.8,5.4,4.2,5.1,4.3,6.2,457,161
tt2088871,846,5.5,5.6,5.5,5.6,5.6,5.6,19,648
tt2088893,1401,6.4,6.4,6.4,6.5,6.4,6.5,69,949
tt2088903,194,5.6,5.4,5.4,6.1,5.7,5.7,85,50
tt2088923,1730,2.5,2.3,2.1,2.7,2.3,2.3,424,699
tt2088924,449,6.2,6.4,5.9,6.2,6.2,5.9,183,154
tt2088950,3582,5.6,5.8,5.5,5.6,5.6,5.7,429,1781
tt2088962,604,5.5,5.7,5.3,5.5,5.2,5.8,24,391
tt2088967,171,7.1,7.3,7.2,6.9,7.3,6.4,52,82
tt2088974,580,5,5.8,4.8,4.7,4.9,5.5,8,444
tt2089624,111,6.4,7,6.4,6.1,6.4,6.4,43,24
tt2089653,199,5.7,7,5.6,5.8,5.6,6.1,125,10
tt2089723,165,6.6,6.8,6.4,6.3,6.5,6.8,3,124
tt2089750,2448,5.4,5.4,5.2,5.2,4.9,6.1,161,1164
tt2089847,124,6.9,6.7,7,6.9,7,6.6,74,34
tt2089863,160,3.1,2.7,2.7,3.2,2.8,4.1,38,73
tt2090447,196,5.4,6.2,5.4,5.5,5.4,6.7,30,87
tt2090465,10941,6.1,6.3,6.1,6.1,6.1,6.4,1266,5311
tt2090488,848,5.1,5.7,5.1,4.7,4.8,6.2,383,291
tt2090497,693,6.2,6.8,6.2,6,6.1,6.5,16,461
tt2090629,1572,3.4,3.2,3.3,3.7,3.4,3.6,478,507
tt2091235,1860,7.5,7.8,7.3,7.2,7.4,7.6,142,957
tt2091243,550,4.4,5.2,4.6,3.3,4.4,3.7,243,171
tt2091256,22898,6.2,6.3,6,6.1,6.1,6.1,3973,8444
tt2091288,156,4.4,4.6,4.6,4.3,4.4,4.4,51,68
tt2091295,266,6.9,7.1,6.9,6.9,6.9,7.2,10,160
tt2091318,1422,6.6,6.8,6.5,6.4,6.6,6.7,451,461
tt2091325,4662,4.5,4.8,4.4,4.2,4.5,4.6,747,2077
tt2091327,2002,4.4,4.1,4.2,4.9,4.3,4.6,461,870
tt2091343,256,5,5.2,4.7,5.2,4.8,5.9,94,101
tt2091368,360,5.9,6.2,5.6,5.5,5.2,6.7,147,63
tt2091384,3382,6.4,6.6,6.1,5.3,6.5,5.3,115,1055
tt2091387,100,5.8,6.7,3.9,4.3,5.1,6.9,10,39
tt2091412,478,5.6,5.7,5.5,6.7,5.6,6.2,22,212
tt2091423,148,4,3.7,3.7,4.2,3.9,3.4,12,80
tt2091427,545,6.2,6.5,6.1,6.1,6.1,6.4,84,284
tt2091455,694,3.2,4.1,2.9,3.3,3,3.8,104,436
tt2091473,35022,6.6,6.7,6.6,6.5,6.6,6.5,7419,17219
tt2091478,11343,5.1,5.3,5.1,5,5.1,5,1264,5908
tt2091880,582,5.3,5.2,5.3,5.6,5.3,5.2,63,381
tt2091885,192,3.7,3,3.9,4,3.7,4,25,123
tt2091893,132,5.6,6.7,5.7,5.1,5.6,5.8,10,105
tt2091935,43701,6.3,6.4,6.2,6.4,6.2,6.5,5879,19922
tt2091947,285,5.6,4.8,5.7,5.7,5.4,6.6,1,205
tt2092011,4353,6.3,6.6,6.3,6,6.4,6.1,330,2851
tt2093044,431,2.6,2.2,2.5,2.7,2.5,2.5,181,125
tt2093100,1068,7.5,7.5,7.5,7,7.4,7.4,41,714
tt2093153,689,7,7.3,6.8,7.1,6.9,7.6,74,366
tt2093185,184,3.7,3.2,3.7,5,3.5,3.9,13,84
tt2093194,266,6,6.4,5.9,5.7,5.9,6.4,10,200
tt2093218,306,4.4,3.7,4.7,5.2,4.4,4.4,8,218
tt2093255,133,2.7,2.2,2.6,2.8,2.8,2.4,35,50
tt2093256,203,6.8,7.7,6.7,4.4,6.7,7,86,64
tt2093270,7833,5.9,5.9,5.8,6,5.8,6.1,1422,4007
tt2093280,232,2.7,3.1,2.5,3,2.7,2.5,52,91
tt2093944,2723,4.6,4.9,4.4,4.4,4.4,4.8,1031,617
tt2093977,5267,5.6,6,5.4,5.4,5.5,5.9,670,2592
tt2093990,5382,6.4,6.5,6.4,6.5,6.4,6.5,170,2975
tt2093991,12244,6.4,6.4,6.3,6.4,6.4,6.3,2203,5869
tt2093995,2814,6.4,6.5,6.3,6.4,6.3,6.6,551,1305
tt2094018,26844,6.4,6.8,6.3,6.1,6.3,6.8,3314,12486
tt2094019,1044,4.2,4.1,4.3,4.4,4.2,4.2,13,629
tt2094034,323,5.9,6,5.6,5.6,5.5,6.1,186,60
tt2094052,279,5.4,5.1,5.4,5.5,5.3,5.3,102,62
tt2094064,15568,7.1,7.4,7.1,6.9,7,7.4,5124,6201
tt2094155,596,5.5,5.2,5.5,5.7,5.6,5.4,294,159
tt2094195,127,5.1,4,5.2,5.5,4.8,6.3,22,41
tt2094748,765,5.7,5.6,5.5,4.3,5.6,5.3,26,321
tt2094762,808,4.8,5,4.6,5,4.8,4.7,211,392
tt2094766,171325,5.7,5.8,5.7,5.6,5.7,6,14811,74519
tt2094767,2129,5.7,5.3,5.8,5.5,5.6,6.3,130,1268
tt2094810,369,5,5.6,5.2,4.6,5.1,4.8,168,85
tt2094825,215,3.4,2.8,4.1,2.8,3.7,2.7,22,104
tt2094854,2352,6.1,6.1,6,6.1,6.1,5.7,154,1158
tt2094872,213,5.3,4.4,5.3,5.4,5.2,5.2,9,157
tt2094877,5572,6.4,6.4,6.3,6.6,6.4,6.6,511,3235
tt2094883,144,5.4,5,5.1,5.9,5.4,5.9,27,82
tt2094890,982,6.4,6.8,6.3,6.1,6.2,7,304,397
tt2094898,705,4.3,4.7,4.3,3.8,4.1,4.8,26,454
tt2094990,201,5.9,6.6,5.9,5.6,5.8,6.2,3,138
tt2095004,841,3.9,3.5,4.6,4.8,4.1,4.1,231,253
tt2095008,588,3,2.9,2.9,3.3,3,2.9,18,422
tt2095568,1438,4.4,4.1,4.3,4.5,4.4,4.3,197,845
tt2095647,381,5.1,4.9,5.2,4.6,5,5.2,48,238
tt2095649,17128,5.7,5.8,5.6,5.7,5.6,5.8,1395,9417
tt2095657,118,6.5,6.9,6.4,7,6.3,7.4,9,86
tt2095684,555,5.4,5.6,5.6,4.6,5.4,5.5,53,366
tt2095685,230,4.2,4,3.9,4.3,4.1,4,13,164
tt2095713,672,5.3,5.2,5.2,5.4,5.1,5.6,265,180
tt2095742,817,2.9,2.5,2.8,3.2,2.8,2.8,288,311
tt2095762,176,4.3,4.4,4.3,4.4,4.1,5,91,47
tt2095832,123,4.6,4.2,4.7,5.1,4.6,4.6,19,73
tt2096480,122,4.7,5.3,4.9,3.8,4.6,5.6,14,78
tt2096485,135,6.1,5.9,6.2,5.6,6.1,5.8,5,90
tt2096672,121393,5.6,5.9,5.5,5.4,5.6,5.4,15684,55357
tt2096673,556161,8.2,8.3,8.1,7.9,8.2,8.2,60231,214652
tt2097245,611,5.8,5.7,6,5.6,5.8,6.2,13,406
tt2097298,32616,7.4,7.5,7.3,7.4,7.3,7.8,5822,13818
tt2097307,32805,6.1,6.3,6,6,6.1,6.3,7207,15443
tt2097331,7181,6.1,6.3,6,6,6,6.2,1469,3357
tt2097333,319,3.6,3.2,4,3.6,3.7,3.6,40,163
tt2098627,1054,4.4,4.3,4.2,4.7,4.4,4.1,465,282
tt2098628,1289,6,6,5.9,6.3,6.1,5.9,203,765
tt2098669,157,3.9,2,3.3,4.6,3.7,3.5,52,52
tt2098781,668,5.9,6.1,6,5.5,5.8,6.2,204,242
tt2098782,2346,7.7,7.9,7.3,3.5,7.7,6.8,136,785
tt2098799,273,5.9,6.1,5.8,5.9,5.9,5.9,96,45
tt2099556,11211,5.7,6.1,5.6,5.3,5.6,5.9,2305,6001
tt2099577,132,5.6,5.3,5.5,5.8,5.6,5.5,41,60
tt2099633,114,3.4,2,3.2,3.9,3.7,3,53,36
tt2099788,216,6.2,6.3,6.2,5.8,6.1,5.9,91,83
tt2100371,393,4.8,4.5,4.8,4.6,4.5,5,6,242
tt2100376,717,4.7,4.6,4.8,4.5,4.5,5.3,186,316
tt2100382,225,4.5,4.6,4.5,5.4,4.5,5.2,16,144
tt2100411,341,5.1,4.9,5.1,6.9,5,5.8,24,150
tt2100573,382,5.3,5.7,5.4,5,5.2,5.4,133,97
tt2100575,494,4.4,4.5,4.4,4.2,4.3,4.6,32,298
tt2100623,325,5.7,6.1,6.2,4.2,5.1,5.8,48,144
tt2100624,376,1,1,2.8,3.9,3.8,1,2,139
tt2100632,196,3,2.8,3.3,4.7,3.3,2.7,3,129
tt2100684,985,6.4,6.5,6.5,5.8,6.4,6.5,21,623
tt2101307,463,4.6,4.9,4.4,4.6,4.4,5.5,110,198
tt2101341,61874,6.5,6.6,6.4,6.5,6.5,6.5,7852,34445
tt2101383,22920,5.7,6.1,5.5,4.9,5.7,5.3,3206,11444
tt2101390,125,6.1,4.6,6.3,6.4,6,6.4,4,91
tt2101393,170,6.7,7.9,6.3,5.2,6.4,8.5,10,72
tt2101405,273,7.9,9.3,7.9,2.5,7.7,7.8,114,42
tt2101441,129087,5.3,5.3,5.3,5.2,5.4,4.8,21169,59491
tt2101473,33765,7.2,7.4,7.2,7.2,7.2,7.4,1870,18170
tt2101507,907,4.2,4.8,4,4.4,4.2,4.4,129,472
tt2101509,201,6.6,8.7,6.8,3.4,4.7,6.3,42,58
tt2101569,29173,7,7.3,6.8,6.8,6.8,7.3,3943,13255
tt2101570,10720,5.7,5.9,5.6,5.9,5.7,6.1,1548,5447
tt2102348,194,6.1,6,5.9,3.9,5.9,7.3,6,86
tt2102355,244,5.2,4.7,5.2,5.2,5.2,5.2,14,150
tt2102364,109,5.9,6,6,5.6,5.7,6.4,3,79
tt2102396,3135,6.4,6.6,6.3,6,6.3,6.6,100,1797
tt2102465,1123,6.6,6.4,6.6,6.6,6.5,6.9,41,784
tt2102472,1595,6.2,6.4,6.1,6.2,6.2,6.3,223,902
tt2102475,149,6.9,7.3,7.3,6.3,6.6,7.4,80,17
tt2102496,6549,4.4,4.4,4.4,4.5,4.4,4.4,1510,3000
tt2102499,1029,6.5,6.3,6.3,6.8,6.6,6.1,237,446
tt2102500,124,3.9,4.4,3.8,4.7,4.1,3.9,26,51
tt2102502,411,5,5.4,5,4.9,5,5.3,52,218
tt2103166,168,3.3,3,2.9,3.5,3.2,2.5,74,37
tt2103171,672,6.4,6.5,6.4,6.4,6.4,6.5,33,442
tt2103203,618,6.5,6.4,6.4,6.5,6.4,6.5,17,403
tt2103217,33204,6.1,6.3,6.1,5.8,6.1,5.7,5551,17645
tt2103254,45313,4.9,4.9,4.8,4.9,4.6,5.5,10259,15864
tt2103264,12562,6.5,6.7,6.4,6.6,6.5,6.5,2274,6248
tt2103267,30327,6.2,6.3,6.2,6.2,6,6.6,3783,15565
tt2103281,396005,7.6,7.7,7.5,7.4,7.6,7.5,47673,171061
tt2103997,915,3.2,3.5,3.2,3,3.2,3.4,136,471
tt2104051,130,6.5,7.7,5.7,6.8,6.6,6.1,8,79
tt2104062,301,5.8,6.3,5.5,5.8,5.5,6.5,9,197
tt2104080,1250,6,6.5,5.9,6,6,6.1,35,883
tt2104115,103,6.1,5.4,6.8,5.8,6.5,3.6,13,60
tt2104837,2150,4.7,5.3,4.4,4.6,4.6,4.4,197,1121
tt2104857,103,5.1,5.4,5.1,4.8,5,5.3,9,65
tt2104896,163,5.9,6.2,6,5.9,5.9,6.1,21,87
tt2104908,201,7,6.8,6.8,7.2,6.9,7,14,134
tt2104937,159,3,1.7,3.2,6,3.3,1.6,17,84
tt2104985,247,3.1,2.7,3.6,3.4,3.2,3.3,28,111
tt2105044,54226,5.8,5.9,5.8,5.6,5.8,5.5,13184,22695
tt2106284,1825,6.8,6.7,6.7,6.6,6.5,7.4,368,828
tt2106292,275,6.2,5.6,6.3,6.4,6.3,6.2,13,208
tt2106321,565,6.1,6,6,6,6.1,6.1,28,387
tt2106361,61650,5.8,6,5.7,5.8,5.8,6,8077,28414
tt2106383,348,6.8,5.6,5.7,4,4.4,5.9,93,53
tt2106411,563,6.6,7.3,6.5,6.2,6.6,7,11,389
tt2106420,480,5.7,6.1,5.8,5.6,5.7,6.2,25,360
tt2106440,620,3.3,3.6,3.2,3.1,3.3,3,217,241
tt2106460,330,6.9,6.7,7,6.6,6.8,7,16,220
tt2106476,250947,8.3,8.5,8.2,8.1,8.3,8.3,19391,129663
tt2106514,644,4.4,4.8,4.2,4.8,4.4,4.7,102,337
tt2106519,230,5.6,5.6,5.5,5.6,5.6,5.5,,147
tt2106529,1387,5.7,5.9,5.7,5.6,5.8,5.7,242,688
tt2106533,146,5.6,4.3,5.9,5.5,5.4,6.8,7,106
tt2106537,5795,5.6,5.8,5.6,5.8,5.6,6.5,344,2849
tt2106550,4897,6.1,6,6.1,6.2,6.1,6.3,323,3106
tt2106557,136,5.9,6.4,6.2,5.1,6,5.8,11,86
tt2106575,204,5.5,5.4,5.4,5.1,5.3,5.8,4,139
tt2106577,256,2.1,1.6,2.2,2.2,2.2,1.7,48,143
tt2106616,110,2.7,3.2,2.6,2.8,2.4,4.2,31,39
tt2106651,45571,6.3,6.4,6.2,6.3,6.3,6.3,4770,21733
tt2106670,1183,5.7,5.6,5.6,5.9,5.7,5.5,173,759
tt2106671,2492,7.3,7.6,7.2,6.3,7.2,7.4,75,1645
tt2106675,765,3,2.7,3.5,2.9,3.1,2.9,319,179
tt2106739,2405,6,6.1,5.8,6.2,6,5.9,683,1005
tt2106741,1798,6.6,6.7,6.5,6.5,6.6,6.4,168,1102
tt2106744,533,6.7,6.9,6.7,5.5,6.8,6.4,5,356
tt2106749,378,2.7,2.9,2.7,2.8,2.8,2.6,85,205
tt2107648,3687,5.6,5.5,5.6,5.7,5.6,5.6,975,1765
tt2107814,3750,5.8,6.1,5.7,5.8,5.7,6.3,91,2264
tt2107835,576,6.2,6.4,5.8,6.4,6.2,6.2,188,190
tt2107851,405,7.3,7.3,7.4,6.5,7.3,7.1,21,267
tt2107861,4627,5.4,5.5,5.1,5.3,4.9,5.8,272,2408
tt2108516,564,5.2,5.5,5.1,4.9,5.1,5.4,5,326
tt2108535,211,3.9,4.3,3.5,4.4,3.8,3.6,6,148
tt2108538,150,5.3,6,5.3,4.3,5.4,4.7,12,103
tt2108546,1984,6.8,6.8,6.8,6.9,6.7,7.1,69,1250
tt2108605,540,2.8,2.5,2.8,3,2.8,2.4,143,223
tt2108629,102,6,5.9,6.2,5.3,5.5,6.9,34,31
tt2108651,129,7,7.7,7.1,6.1,7.3,4.1,26,68
tt2109087,749,6.1,6,6.2,6.1,6.1,6.3,8,417
tt2109116,393,3.1,2.1,3.8,2.7,2.7,4.3,27,235
tt2109127,516,2.7,2.8,2.6,3,2.7,2.8,135,178
tt2109131,1890,5.6,5.2,5.7,3.8,5.4,5.4,55,765
tt2109141,126,4.6,4.6,4.7,4.4,4.3,5.1,58,29
tt2109146,143,5.9,5.4,5.9,6,5.9,5.7,5,106
tt2109184,59503,4.6,4.6,4.5,4.6,4.5,4.7,10575,25914
tt2109208,140,5.9,5.5,6.1,5.5,6,5.6,16,78
tt2109248,287664,5.6,5.7,5.6,5.7,5.6,6,32416,115366
tt2110388,447,4.5,4.4,4.4,4.5,4.4,4.8,228,64
tt2111392,5507,5.2,5.4,5.2,4.9,5.1,5.7,1353,2590
tt2111458,183,7.1,9.4,8,5.2,6.7,8,21,75
tt2111466,540,5.3,6.2,4.5,4.6,4.5,5.2,145,115
tt2112096,11192,5.4,5.6,5.4,5.3,5.3,5.7,1409,5461
tt2112124,45682,6,6.1,5.5,6.2,5.9,6.4,1970,15222
tt2112129,742,6.5,7.2,6.4,6,6.4,7,29,484
tt2112131,14083,4.9,4.8,5,5.1,4.8,5.2,648,4861
tt2112136,450,6.4,7,6.4,6.2,6.4,6.6,10,321
tt2112143,107,4.8,5.4,4.7,4.1,4.4,5.6,9,70
tt2112148,142,7.1,6.9,7.5,5.9,7,7.1,12,89
tt2112204,352,6.5,6.7,6.5,6.4,6.5,6.6,17,259
tt2112206,3528,6.9,6.9,6.8,6.9,6.8,7.1,63,2342
tt2112210,8632,6.1,6.1,6,6.2,6.1,6.1,1146,4872
tt2112219,255,6.5,6.8,6.6,6,6.4,7,42,140
tt2112277,2593,4.5,4.7,4.3,4.8,4.5,4.9,358,1380
tt2112287,5324,5.6,5.3,5.5,5.8,5.5,5.8,828,3172
tt2112293,4382,6.5,6.9,6.4,5.3,6.5,5.9,1783,1478
tt2112307,273,2.3,2.5,2.1,2.5,2.2,4,62,116
tt2112331,1019,4.6,6,4.4,3.9,4.3,5.4,145,445
